"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_NAME","GrantId","DateAwarded","Amount","Grantor","OtherGrantor","GrantType"
66406,12/31/2013 0:00:00,20628,"LA CROSSE-BURLINGTON",1842,7/26/2012 0:00:00,4500,"Other","Wisconsin Credit Union Foundation","Not Collected"
66637,12/31/2013 0:00:00,20859,"BREWERY",780,10/18/2010 0:00:00,600000,"National Federation of Community Development CUs",,"Not Collected"
66637,12/31/2013 0:00:00,20859,"BREWERY",781,11/3/2010 0:00:00,2500,"NCUA Technical Assistance Program",,"Not Collected"
66787,12/31/2013 0:00:00,21009,"MUNICIPAL EMPL.CREDIT UNION OF BALT",2257,7/27/2012 0:00:00,2500,"National Federation of Community Development CUs","","Not Collected"
66848,12/31/2013 0:00:00,21070,"COVANTAGE",799,7/18/2011 0:00:00,1500000,"Community Development Financial Institutions Fund","","Program Grant"
66857,12/31/2013 0:00:00,21079,"GERMANIA",3459,6/20/2013 0:00:00,1500,"Other","Cornerstone Credit Union Foundation","Program Grant"
66991,12/31/2013 0:00:00,21212,"BEST ADVANTAGE",3345,3/4/2013 0:00:00,10000,"Other","CU*Answers","Not Collected"
66998,12/31/2013 0:00:00,21219,"BLACKHAWK COMMUNITY",2601,8/15/2012 0:00:00,2500,"Other","WI CU Foundation","Program Grant"
67128,12/31/2013 0:00:00,21349,"PROVO POSTAL",725,9/11/2009 0:00:00,6800,"Other","Utah League of Credit Unions","Not Collected"
67128,12/31/2013 0:00:00,21349,"PROVO POSTAL",726,10/15/2010 0:00:00,3718,"NCUA Technical Assistance Program",,"Not Collected"
67128,12/31/2013 0:00:00,21349,"PROVO POSTAL",727,11/15/2010 0:00:00,1824,"NCUA Technical Assistance Program",,"Not Collected"
67128,12/31/2013 0:00:00,21349,"PROVO POSTAL",728,10/15/2011 0:00:00,2000,"Other","Utah League of Credit Unions","Not Collected"
67128,12/31/2013 0:00:00,21349,"PROVO POSTAL",729,11/4/2011 0:00:00,7500,"NCUA Technical Assistance Program",,"Not Collected"
67128,12/31/2013 0:00:00,21349,"PROVO POSTAL",3323,8/15/2012 0:00:00,7500,"NCUA Technical Assistance Program","","Not Collected"
67129,12/31/2013 0:00:00,21350,"FREEDOM",730,2/10/2010 0:00:00,750,"Other","Utah League of Credit Unions Development Fund","Not Collected"
67129,12/31/2013 0:00:00,21350,"FREEDOM",731,7/15/2010 0:00:00,2150,"Other","Utah League of Credit Unions Development Fund","Not Collected"
67129,12/31/2013 0:00:00,21350,"FREEDOM",732,9/20/2010 0:00:00,4049,"Other","Utah Credit Union Association Credit Union Development Fund","Not Collected"
67173,12/31/2013 0:00:00,21394,"SUPERIOR CHOICE",3260,2/11/2013 0:00:00,5000,"Other","CU Answers","Not Collected"
67196,12/31/2013 0:00:00,21417,"PARK CITY",3150,7/31/2012 0:00:00,7500,"Other","Wisconsin Credit Union Grant","Program Grant"
67240,12/31/2013 0:00:00,23535,"NORTHWOODS COMMUNITY",823,7/11/2011 0:00:00,4100,"NCUA Technical Assistance Program",,"Not Collected"
67240,12/31/2013 0:00:00,23535,"NORTHWOODS COMMUNITY",2205,8/15/2012 0:00:00,8000,"Other","The Office of Small Credit Union Initiatives","Not Collected"
67240,12/31/2013 0:00:00,23535,"NORTHWOODS COMMUNITY",3446,8/27/2013 0:00:00,6600,"Other","The Office of Small Credit Union Initiatives","Program Grant"
67251,12/31/2013 0:00:00,23835,"OPPORTUNITIES",414,6/30/2009 0:00:00,2000000,"Community Development Financial Institutions Fund",,"Not Collected"
67251,12/31/2013 0:00:00,23835,"OPPORTUNITIES",415,9/30/2010 0:00:00,750000,"Community Development Financial Institutions Fund",,"Not Collected"
67251,12/31/2013 0:00:00,23835,"OPPORTUNITIES",1483,7/6/2012 0:00:00,1230,"Other","Opportunity Finance Network","Not Collected"
67251,12/31/2013 0:00:00,23835,"OPPORTUNITIES",1484,6/1/2012 0:00:00,100000,"Other","FHLBB","Not Collected"
67251,12/31/2013 0:00:00,23835,"OPPORTUNITIES",1485,10/14/2011 0:00:00,7500,"Other","Yackel Foundation","Not Collected"
67251,12/31/2013 0:00:00,23835,"OPPORTUNITIES",1486,10/14/2011 0:00:00,15000,"Other","Atlantic Philanthropies","Not Collected"
67251,12/31/2013 0:00:00,23835,"OPPORTUNITIES",1487,10/1/2011 0:00:00,102925,"National Federation of Community Development CUs","","Not Collected"
67251,12/31/2013 0:00:00,23835,"OPPORTUNITIES",2699,8/6/2012 0:00:00,1453806,"Community Development Financial Institutions Fund","","Not Collected"
67251,12/31/2013 0:00:00,23835,"OPPORTUNITIES",3130,10/1/2012 0:00:00,34500,"Other","Opportunity Finance Network","Not Collected"
67251,12/31/2013 0:00:00,23835,"OPPORTUNITIES",3219,3/25/2013 0:00:00,150000,"Other","FHLBB","Not Collected"
67251,12/31/2013 0:00:00,23835,"OPPORTUNITIES",3220,12/28/2012 0:00:00,7000,"Other","Fanny Allen Foundation","Not Collected"
67251,12/31/2013 0:00:00,23835,"OPPORTUNITIES",3359,7/8/2013 0:00:00,29000,"Other","HUD","Not Collected"
67251,12/31/2013 0:00:00,23835,"OPPORTUNITIES",3494,9/30/2013 0:00:00,1347000,"Community Development Financial Institutions Fund","","Program Grant"
67269,12/31/2013 0:00:00,21685,"RHODE ISLAND",413,1/24/2011 0:00:00,5138,"Other","RI Department of Labor and Training","Not Collected"
67269,12/31/2013 0:00:00,21685,"RHODE ISLAND",1007,3/13/2012 0:00:00,3000,"Other","Credit Union Association of RI","Not Collected"
67371,12/31/2013 0:00:00,21713,"CORE",3528,9/13/2013 0:00:00,2000,"NCUA Technical Assistance Program","","Program Grant"
67427,12/31/2013 0:00:00,22689,"GALVESTON GOVERNMENT EMPLOYEES",888,9/30/2011 0:00:00,5000,"Association of Credit Union Leagues",,"Not Collected"
67427,12/31/2013 0:00:00,22689,"GALVESTON GOVERNMENT EMPLOYEES",3157,11/30/2012 0:00:00,5000,"Other","Shell FCU - donation night drop box","Not Collected"
67427,12/31/2013 0:00:00,22689,"GALVESTON GOVERNMENT EMPLOYEES",3158,11/16/2012 0:00:00,2000,"Association of Credit Union Leagues","","Not Collected"
67441,12/31/2013 0:00:00,23007,"CAPROCK SANTA FE",3343,6/5/2013 0:00:00,1280,"National Credit Union Foundation","","Not Collected"
67456,12/31/2013 0:00:00,22834,"EVERMAN PARKWAY",3613,12/24/2013 0:00:00,3000,"Association of Credit Union Leagues","","Program Grant"
67477,12/31/2013 0:00:00,22694,"SHARED RESOURCES",3288,4/30/2013 0:00:00,2000,"Association of Credit Union Leagues","","Not Collected"
67477,12/31/2013 0:00:00,22694,"SHARED RESOURCES",3606,11/25/2013 0:00:00,900,"Association of Credit Union Leagues","","Capital- unrestricted donation to equity"
67485,12/31/2013 0:00:00,22883,"CORPUS CHRISTI S.P.",817,3/14/2011 0:00:00,1000,"Other","Texas Credit Union Foundation","Not Collected"
67485,12/31/2013 0:00:00,22883,"CORPUS CHRISTI S.P.",1856,2/22/2012 0:00:00,1000,"Other","Texas Credit Union Foundation","Not Collected"
67485,12/31/2013 0:00:00,22883,"CORPUS CHRISTI S.P.",3383,9/17/2013 0:00:00,1000,"Other","Texas Credit Union Foundation","Program Grant"
67489,12/31/2013 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",814,2/17/2010 0:00:00,1500,"Other","Texas Credit Union League","Not Collected"
67489,12/31/2013 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",815,10/1/2010 0:00:00,1350,"Other","Community Investment Fund-TCUF","Not Collected"
67489,12/31/2013 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",816,2/10/2011 0:00:00,500,"Other","TCUL Community Investment Fund","Not Collected"
67489,12/31/2013 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",899,6/28/2012 0:00:00,1000,"Other","Community Investment Fund","Not Collected"
67489,12/31/2013 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",3172,2/21/2013 0:00:00,1000,"Other","Texas Credit Union Foundation","Program Grant"
67489,12/31/2013 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",3173,1/31/2013 0:00:00,500,"Other","Texas Credit Union Foundation","Program Grant"
67493,12/31/2013 0:00:00,22741,"UNITED ENERGY",810,5/13/2010 0:00:00,750,"National Credit Union Foundation",,"Not Collected"
67501,12/31/2013 0:00:00,22737,"S A F E",3511,9/16/2013 0:00:00,350,"National Credit Union Foundation","","Program Grant"
67501,12/31/2013 0:00:00,22737,"S A F E",3512,8/27/2013 0:00:00,1090,"National Credit Union Foundation","","Program Grant"
67537,12/31/2013 0:00:00,22810,"LCRA",812,7/10/2009 0:00:00,2000,"Other","Texas Credit Union Foundation","Not Collected"
67578,12/31/2013 0:00:00,22991,"NCE",821,5/20/2011 0:00:00,2082,"Association of Credit Union Leagues",,"Not Collected"
67592,12/31/2013 0:00:00,22711,"WEST TEXAS EDUCATORS",1596,6/22/2012 0:00:00,118922,"Other","Texas Credit Union Foundation","Not Collected"
67592,12/31/2013 0:00:00,22711,"WEST TEXAS EDUCATORS",1597,4/13/2012 0:00:00,5000,"Other","Texas Credit Union Foundation","Not Collected"
67709,12/31/2013 0:00:00,24305,"QUINCY",3585,12/11/2013 0:00:00,56552,"Other","Commonwealth of Massachusetts","Program Grant"
67716,12/31/2013 0:00:00,21871,"SOUTHEAST MISSOURI COMMUNITY",806,4/30/2009 0:00:00,1399,"National Credit Union Foundation",,"Not Collected"
67716,12/31/2013 0:00:00,21871,"SOUTHEAST MISSOURI COMMUNITY",1184,5/21/2012 0:00:00,1495,"Other","Mo CU Charitable Foundation","Not Collected"
67720,12/31/2013 0:00:00,24040,"US COMMUNITY",3533,7/12/2013 0:00:00,24000,"National Federation of Community Development CUs","","Program Grant"
67764,12/31/2013 0:00:00,21878,"UNITE BURLINGTON",3467,9/25/2013 0:00:00,86000,"Community Development Financial Institutions Fund","","Program Grant"
67953,12/31/2013 0:00:00,21849,"JEFFCO",805,3/1/2012 0:00:00,500,"Other","MISSOURI CREDIT UNION CHARITABLE FOUNDATION","Not Collected"
67953,12/31/2013 0:00:00,21849,"JEFFCO",3171,1/2/2013 0:00:00,500,"Other","Missouri Corporate CU Charitable Foundation","Not Collected"
67995,12/31/2013 0:00:00,22431,"KANSAS TEACHERS COMMUNITY",3145,12/28/2012 0:00:00,12658,"Other","NCUA Small Credit Union Initiatives","Not Collected"
68003,12/31/2013 0:00:00,5727,"DELTA",1847,8/16/2012 0:00:00,20928,"NCUA Technical Assistance Program","","Not Collected"
68025,12/31/2013 0:00:00,21913,"SIERRA POINT",572,9/25/2013 0:00:00,3000,"Other","Shapiro Grant for Strategic Planning and Just Ask Grants","Program Grant"
68048,12/31/2013 0:00:00,24213,"CRESCENT",3542,3/1/2012 0:00:00,67076,"Other","MA Workforce Training Fund","Program Grant"
68190,12/31/2013 0:00:00,26240,"MONTANA EDUCATORS'",744,7/22/2009 0:00:00,3021,"NCUA Technical Assistance Program",,"Not Collected"
68195,12/31/2013 0:00:00,26257,"RENAISSANCE COMMUNITY DEVELOPMENT C",582,12/5/2005 0:00:00,27645,"Community Development Financial Institutions Fund",,"Not Collected"
68195,12/31/2013 0:00:00,26257,"RENAISSANCE COMMUNITY DEVELOPMENT C",583,6/5/2008 0:00:00,3000,"NCUA Technical Assistance Program",,"Not Collected"
68195,12/31/2013 0:00:00,26257,"RENAISSANCE COMMUNITY DEVELOPMENT C",584,11/30/2008 0:00:00,5000,"National Federation of Community Development CUs",,"Not Collected"
68195,12/31/2013 0:00:00,26257,"RENAISSANCE COMMUNITY DEVELOPMENT C",585,10/11/2011 0:00:00,4484,"NCUA Technical Assistance Program",,"Not Collected"
68195,12/31/2013 0:00:00,26257,"RENAISSANCE COMMUNITY DEVELOPMENT C",586,10/11/2011 0:00:00,7500,"NCUA Technical Assistance Program",,"Not Collected"
68195,12/31/2013 0:00:00,26257,"RENAISSANCE COMMUNITY DEVELOPMENT C",3580,8/27/2013 0:00:00,6800,"NCUA Technical Assistance Program","","Program Grant"
68226,12/31/2013 0:00:00,1580,"STREATOR ONIZED",29,9/12/2011 0:00:00,8000,"Association of Credit Union Leagues",,"Not Collected"
68244,12/31/2013 0:00:00,1131,"FIRST FINANCIAL",3311,12/31/2012 0:00:00,13000,"National Credit Union Foundation","","Not Collected"
68273,12/31/2013 0:00:00,22232,"EXPRESS",733,3/26/2009 0:00:00,99963,"Community Development Financial Institutions Fund",,"Not Collected"
68273,12/31/2013 0:00:00,22232,"EXPRESS",734,10/15/2010 0:00:00,463345,"Community Development Financial Institutions Fund",,"Not Collected"
68273,12/31/2013 0:00:00,22232,"EXPRESS",735,12/31/2010 0:00:00,150000,"Other","BECU","Not Collected"
68273,12/31/2013 0:00:00,22232,"EXPRESS",736,7/1/2011 0:00:00,5000,"NCUA Technical Assistance Program",,"Not Collected"
68273,12/31/2013 0:00:00,22232,"EXPRESS",737,9/1/2011 0:00:00,5000,"Other","WA Credit Union League","Not Collected"
68273,12/31/2013 0:00:00,22232,"EXPRESS",738,11/1/2011 0:00:00,5000,"Other","NWCUA Foundation","Not Collected"
68273,12/31/2013 0:00:00,22232,"EXPRESS",739,12/31/2011 0:00:00,150000,"Other","BECU","Not Collected"
68273,12/31/2013 0:00:00,22232,"EXPRESS",3420,8/27/2013 0:00:00,10000,"NCUA Technical Assistance Program","","Program Grant"
68273,12/31/2013 0:00:00,22232,"EXPRESS",3610,12/31/2013 0:00:00,150000,"Other","BECU","Capital- unrestricted donation to equity"
68273,12/31/2013 0:00:00,22232,"EXPRESS",3611,10/31/2013 0:00:00,100000,"Community Development Financial Institutions Fund","","Program Grant"
68296,12/31/2013 0:00:00,2921,"WHITE ROSE",3355,6/5/2013 0:00:00,3700,"National Credit Union Foundation","","Not Collected"
68304,12/31/2013 0:00:00,22236,"LOWER VALLEY",3538,8/27/2013 0:00:00,437,"Other","Office of Small Credit Union Initiatives","Program Grant"
68326,12/31/2013 0:00:00,22292,"KBR",741,10/28/2010 0:00:00,1818,"Other","NW Credit Union Association","Not Collected"
68326,12/31/2013 0:00:00,22292,"KBR",742,5/4/2011 0:00:00,5000,"Other","Northwest Credit Union Association","Not Collected"
68394,12/31/2013 0:00:00,7361,"MERIWEST",3537,10/3/2013 0:00:00,30000,"Other","Federal Home Loan Bank-AHEAD","Pass Through"
68420,12/31/2013 0:00:00,26344,"DIRECTORS CHOICE",493,8/28/2009 0:00:00,1000,"New York State Credit Union Foundation","","Program Grant"
68430,12/31/2013 0:00:00,26348,"LATINO COMMUNITY",3434,10/19/2012 0:00:00,1453806,"Community Development Financial Institutions Fund","","Program Grant"
68430,12/31/2013 0:00:00,26348,"LATINO COMMUNITY",3435,9/15/2011 0:00:00,1500000,"Community Development Financial Institutions Fund","","Capital- unrestricted donation to equity"
68430,12/31/2013 0:00:00,26348,"LATINO COMMUNITY",3436,10/20/2010 0:00:00,750000,"Community Development Financial Institutions Fund","","Capital- unrestricted donation to equity"
68438,12/31/2013 0:00:00,26350,"PERMACULTURE",745,3/23/2010 0:00:00,50000,"Other","Anonymous donor RSF Social Finance","Not Collected"
68442,12/31/2013 0:00:00,8116,"PEOPLESCHOICE",3398,3/18/2013 0:00:00,700,"Other","Coastal Healthy Communities Coalition","Program Grant"
68447,12/31/2013 0:00:00,539,"EDUCATION FIRST CREDIT UNION, INC.",3320,12/11/2013 0:00:00,4250,"Cuna","","Program Grant"
68459,12/31/2013 0:00:00,11611,"USC",3469,6/11/2013 0:00:00,8788,"Other","University of Southern California - UNO","Pass Through"
68472,12/31/2013 0:00:00,26361,"CANAAN",3438,8/15/2012 0:00:00,2500000,"National Credit Union Foundation","","Program Grant"
68528,12/31/2013 0:00:00,26388,"TULIP COOPERATIVE",2288,9/27/2012 0:00:00,100000,"Community Development Financial Institutions Fund","","Not Collected"
68528,12/31/2013 0:00:00,26388,"TULIP COOPERATIVE",3445,9/30/2013 0:00:00,30000,"Other","Boeing Employees Credit Union","Capital- unrestricted donation to equity"
68529,12/31/2013 0:00:00,26389,"LIGHT COMMERCE",841,2/18/2009 0:00:00,3000,"Other","TEXAS CREDIT UNION FOUNDATION","Not Collected"
68529,12/31/2013 0:00:00,26389,"LIGHT COMMERCE",842,7/31/2009 0:00:00,2500,"Cuna",,"Not Collected"
68529,12/31/2013 0:00:00,26389,"LIGHT COMMERCE",843,2/10/2010 0:00:00,3750,"Other","TEXAS CREDIT UNION FOUNDATION","Not Collected"
68529,12/31/2013 0:00:00,26389,"LIGHT COMMERCE",844,7/1/2011 0:00:00,1750,"Other","TEXAS CREDIT UNION FOUNDATION","Not Collected"
68529,12/31/2013 0:00:00,26389,"LIGHT COMMERCE",3387,8/22/2013 0:00:00,500,"Other","CORNERSTONE CREDIT UNION FOUNDATION","Program Grant"
68529,12/31/2013 0:00:00,26389,"LIGHT COMMERCE",3571,11/14/2013 0:00:00,1250,"Other","CORNERSTONE FOUNDATION","Program Grant"
68533,12/31/2013 0:00:00,26391,"CTK",845,7/30/2010 0:00:00,4620,"NCUA Technical Assistance Program",,"Not Collected"
68535,12/31/2013 0:00:00,26393,"STAR",849,10/1/2011 0:00:00,1000,"Other","WISCONSIN CREDIT UNION LEAGUE","Not Collected"
68535,12/31/2013 0:00:00,26393,"STAR",3245,5/31/2013 0:00:00,3200,"Other","Biz Kids","Not Collected"
68535,12/31/2013 0:00:00,26393,"STAR",3369,8/5/2013 0:00:00,3000,"National Credit Union Foundation","","Not Collected"
68547,12/31/2013 0:00:00,26401,"CATHOLICS UNITED",855,9/5/2008 0:00:00,5363,"NCUA Technical Assistance Program",,"Not Collected"
68549,12/31/2013 0:00:00,522,"MEDIA CITY COMMUNITY",16,7/27/2010 0:00:00,5000,"Association of Credit Union Leagues",,"Not Collected"
68563,12/31/2013 0:00:00,1894,"DOWN EAST",1317,5/15/2012 0:00:00,1200,"NCUA Technical Assistance Program","","Not Collected"
68592,12/31/2013 0:00:00,26421,"PROMISE",856,7/10/2009 0:00:00,200000,"Other","United Way of Greater Houston - THRIVE","Not Collected"
68592,12/31/2013 0:00:00,26421,"PROMISE",857,1/1/2010 0:00:00,116000,"Other","Neighborhood Centers Inc.","Not Collected"
68592,12/31/2013 0:00:00,26421,"PROMISE",858,10/1/2011 0:00:00,10000,"Other","Texas Capital Bank","Not Collected"
68593,12/31/2013 0:00:00,1911,"FIRST LEGACY COMMUNITY",42,7/15/2009 0:00:00,2000000,"Community Development Financial Institutions Fund",,"Not Collected"
68593,12/31/2013 0:00:00,1911,"FIRST LEGACY COMMUNITY",43,12/15/2009 0:00:00,794000,"Other","NC Minority Support Center","Not Collected"
68593,12/31/2013 0:00:00,1911,"FIRST LEGACY COMMUNITY",44,8/1/2010 0:00:00,640000,"Other","North Carolina Minority Support Center","Not Collected"
68593,12/31/2013 0:00:00,1911,"FIRST LEGACY COMMUNITY",45,9/29/2010 0:00:00,1000000,"Other","Community Development Capital Initiave Economic Stabilization Program","Not Collected"
68593,12/31/2013 0:00:00,1911,"FIRST LEGACY COMMUNITY",46,7/18/2011 0:00:00,1500000,"Community Development Financial Institutions Fund",,"Not Collected"
68593,12/31/2013 0:00:00,1911,"FIRST LEGACY COMMUNITY",47,8/15/2011 0:00:00,127000,"Other","NORTH CAROLINA MINORITY SUPPORT CENTER","Not Collected"
68593,12/31/2013 0:00:00,1911,"FIRST LEGACY COMMUNITY",1012,3/9/2012 0:00:00,8695,"Other","THE SUPPORT CENTER","Not Collected"
68593,12/31/2013 0:00:00,1911,"FIRST LEGACY COMMUNITY",1939,7/5/2012 0:00:00,70000,"Other","THE SUPPORT CENTER","Not Collected"
68603,12/31/2013 0:00:00,26429,"NUEVA ESPERANZA COMMUNITY",3559,9/24/2013 0:00:00,92680,"Community Development Financial Institutions Fund","","Program Grant"
68603,12/31/2013 0:00:00,26429,"NUEVA ESPERANZA COMMUNITY",3560,9/11/2013 0:00:00,5027,"National Credit Union Foundation","","Program Grant"
68603,12/31/2013 0:00:00,26429,"NUEVA ESPERANZA COMMUNITY",3561,3/29/2013 0:00:00,476,"Other","Ohio Credit Union Foundation","Program Grant"
68603,12/31/2013 0:00:00,26429,"NUEVA ESPERANZA COMMUNITY",3562,12/14/2012 0:00:00,11500,"Other","Ohio Credit Union Foundation","Program Grant"
68603,12/31/2013 0:00:00,26429,"NUEVA ESPERANZA COMMUNITY",3563,1/6/2012 0:00:00,4800,"Other","Ohio Credit Union Foundation","Program Grant"
68603,12/31/2013 0:00:00,26429,"NUEVA ESPERANZA COMMUNITY",3564,12/23/2010 0:00:00,15000,"Other","Ohio Credit Union Foundation","Program Grant"
81016,12/31/2013 0:00:00,21475,"CSX CHICAGO TERMINAL",1875,8/23/2012 0:00:00,1300,"Other","ICUL","Not Collected"
81274,12/31/2013 0:00:00,21510,"VALLEY BELL",1851,8/22/2012 0:00:00,5000,"Other","Illinois Credit Union Foundation","Not Collected"
81540,12/31/2013 0:00:00,21531,"DANVILLE BELL",3185,4/9/2013 0:00:00,2500,"Other","Illinois Credit Union Foundation Marketing and Business Development Grant","Not Collected"
81688,12/31/2013 0:00:00,21543,"UTILITY EMPLOYEES",3451,8/27/2013 0:00:00,3000,"Association of Credit Union Leagues","","Program Grant"
95015,12/31/2013 0:00:00,23038,"KANE COUNTY TEACHERS",822,1/21/2010 0:00:00,30500,"National Credit Union Foundation",,"Not Collected"
95015,12/31/2013 0:00:00,23038,"KANE COUNTY TEACHERS",3598,12/3/2013 0:00:00,2500,"Other","Illinois Credit Union Foundation","Program Grant"
95073,12/31/2013 0:00:00,23096,"MID-CITIES FINANCIAL",579,3/26/2010 0:00:00,2500,"Other","RMJ Foundation","Not Collected"
95073,12/31/2013 0:00:00,23096,"MID-CITIES FINANCIAL",580,7/8/2011 0:00:00,15000,"Other","The Federation","Not Collected"
96753,12/31/2013 0:00:00,25307,"CARDINAL COMMUNITY",3506,12/12/2012 0:00:00,25000,"Other","Ohio Credit Union Foundation","Program Grant"
96753,12/31/2013 0:00:00,25307,"CARDINAL COMMUNITY",3635,12/18/2013 0:00:00,17700,"Other","Ohio Credit Union Foundations","Program Grant"
